;massa_A;
t;x;y
94.974;-0.322;9.817E-2
94.991;-0.326;9.916E-2
95.007;-0.329;9.982E-2
95.024;-0.331;0.100
95.041;-0.332;0.101
95.057;-0.333;0.101
95.074;-0.332;0.101
95.090;-0.332;0.101
95.107;-0.330;0.100
95.124;-0.328;9.951E-2
95.141;-0.324;9.872E-2
95.157;-0.321;9.755E-2
95.174;-0.316;9.623E-2
95.191;-0.311;9.480E-2
95.207;-0.305;9.314E-2
95.224;-0.298;9.148E-2
95.241;-0.290;8.971E-2
95.257;-0.282;8.778E-2
95.274;-0.274;8.570E-2
95.290;-0.264;8.365E-2
95.307;-0.254;8.162E-2
95.324;-0.244;7.953E-2
95.340;-0.232;7.747E-2
95.357;-0.221;7.533E-2
95.374;-0.209;7.349E-2
95.391;-0.196;7.158E-2
95.407;-0.183;6.976E-2
95.424;-0.169;6.817E-2
95.440;-0.155;6.668E-2
95.457;-0.141;6.532E-2
95.474;-0.126;6.412E-2
95.490;-0.111;6.328E-2
95.507;-9.621E-2;6.257E-2
95.524;-8.115E-2;6.205E-2
95.541;-6.576E-2;6.177E-2
95.557;-5.036E-2;6.171E-2
95.574;-3.494E-2;6.196E-2
95.590;-1.934E-2;6.236E-2
95.607;-3.903E-3;6.317E-2
95.624;1.132E-2;6.413E-2
95.640;2.636E-2;6.533E-2
95.657;4.139E-2;6.656E-2
95.674;5.612E-2;6.821E-2
95.690;7.061E-2;7.000E-2
95.707;8.493E-2;7.187E-2
95.724;9.860E-2;7.405E-2
95.740;0.112;7.625E-2
95.757;0.125;7.857E-2
95.774;0.138;8.103E-2
95.790;0.150;8.361E-2
95.807;0.161;8.601E-2
95.824;0.172;8.850E-2
95.840;0.183;9.102E-2
95.857;0.193;9.349E-2
95.874;0.202;9.591E-2
95.890;0.211;9.824E-2
95.907;0.219;0.100
95.924;0.226;0.103
95.940;0.233;0.105
95.957;0.239;0.106
95.974;0.244;0.108
95.990;0.249;0.110
96.007;0.253;0.111
96.024;0.256;0.112
96.040;0.258;0.113
96.057;0.260;0.114
96.074;0.261;0.114
96.090;0.261;0.114
96.107;0.260;0.114
96.124;0.259;0.114
96.140;0.257;0.113
96.157;0.255;0.112
96.174;0.251;0.111
96.190;0.247;0.109
96.207;0.242;0.108
96.224;0.236;0.106
96.240;0.230;0.104
96.257;0.223;0.102
96.274;0.215;9.986E-2
96.290;0.207;9.742E-2
96.307;0.197;9.500E-2
96.323;0.188;9.251E-2
96.340;0.178;9.008E-2
96.357;0.167;8.748E-2
96.374;0.155;8.496E-2
96.390;0.144;8.257E-2
96.407;0.131;8.008E-2
96.424;0.119;7.778E-2
96.440;0.105;7.558E-2
96.457;9.139E-2;7.324E-2
96.474;7.761E-2;7.127E-2
96.490;6.332E-2;6.964E-2
96.507;4.886E-2;6.803E-2
96.523;3.407E-2;6.653E-2
96.540;1.877E-2;6.521E-2
96.557;3.714E-3;6.421E-2
96.573;-1.158E-2;6.333E-2
96.590;-2.694E-2;6.281E-2
96.607;-4.232E-2;6.239E-2
96.623;-5.768E-2;6.238E-2
96.640;-7.316E-2;6.254E-2
96.657;-8.834E-2;6.278E-2
96.673;-0.103;6.334E-2
96.690;-0.118;6.417E-2
96.707;-0.133;6.519E-2
96.723;-0.147;6.636E-2
96.740;-0.161;6.771E-2
96.757;-0.175;6.921E-2
96.773;-0.188;7.080E-2
96.790;-0.201;7.251E-2
96.807;-0.213;7.424E-2
96.823;-0.225;7.609E-2
96.840;-0.237;7.820E-2
96.857;-0.247;8.009E-2
96.873;-0.258;8.211E-2
96.890;-0.267;8.406E-2
96.907;-0.276;8.611E-2
96.923;-0.285;8.798E-2
96.940;-0.293;8.991E-2
96.957;-0.300;9.155E-2
96.973;-0.306;9.318E-2
96.990;-0.312;9.457E-2
97.007;-0.316;9.593E-2
97.023;-0.321;9.702E-2
97.040;-0.324;9.803E-2
97.057;-0.327;9.873E-2
97.073;-0.329;9.932E-2
97.090;-0.330;9.974E-2
97.107;-0.331;9.977E-2
97.123;-0.330;9.966E-2
97.140;-0.330;9.948E-2
97.157;-0.328;9.892E-2
97.173;-0.325;9.816E-2
97.190;-0.322;9.722E-2
97.207;-0.318;9.611E-2
97.223;-0.314;9.493E-2
97.240;-0.308;9.340E-2
97.257;-0.302;9.179E-2
97.273;-0.295;9.001E-2
97.290;-0.288;8.825E-2
97.307;-0.280;8.641E-2
97.323;-0.271;8.452E-2
97.340;-0.262;8.255E-2
97.357;-0.252;8.045E-2
97.373;-0.242;7.854E-2
97.390;-0.231;7.653E-2
97.407;-0.219;7.452E-2
97.423;-0.208;7.267E-2
97.440;-0.195;7.091E-2
97.457;-0.182;6.915E-2
97.473;-0.169;6.753E-2
97.490;-0.155;6.608E-2
97.507;-0.141;6.479E-2
97.523;-0.127;6.373E-2
97.540;-0.112;6.273E-2
97.556;-9.715E-2;6.206E-2
97.573;-8.218E-2;6.158E-2
97.590;-6.707E-2;6.135E-2
97.607;-5.176E-2;6.132E-2
97.623;-3.641E-2;6.147E-2
97.640;-2.118E-2;6.202E-2
97.657;-5.755E-3;6.261E-2
97.673;9.342E-3;6.361E-2
97.690;2.448E-2;6.462E-2
97.707;3.918E-2;6.615E-2
97.723;5.392E-2;6.771E-2
97.740;6.824E-2;6.939E-2
97.756;8.264E-2;7.127E-2
97.773;9.623E-2;7.327E-2
97.790;0.110;7.548E-2
97.806;0.123;7.784E-2
97.823;0.135;8.035E-2
97.840;0.147;8.285E-2
97.857;0.159;8.525E-2
97.873;0.170;8.783E-2
97.890;0.180;9.031E-2
97.906;0.191;9.288E-2
97.923;0.200;9.546E-2
97.940;0.209;9.783E-2
97.956;0.217;0.100
97.973;0.225;0.102
97.990;0.231;0.105
98.006;0.237;0.106
98.023;0.243;0.108
98.040;0.247;0.109
98.056;0.251;0.111
98.073;0.254;0.112
98.090;0.257;0.113
98.106;0.258;0.113
98.123;0.259;0.114
98.140;0.260;0.114
98.156;0.259;0.113
98.173;0.258;0.113
98.190;0.256;0.112
98.206;0.253;0.111
98.223;0.249;0.110
98.240;0.245;0.109
98.256;0.240;0.107
98.273;0.234;0.105
98.290;0.228;0.103
98.306;0.221;0.101
98.323;0.213;9.916E-2
98.340;0.205;9.672E-2
98.356;0.196;9.423E-2
98.373;0.186;9.171E-2
98.390;0.176;8.912E-2
98.406;0.165;8.667E-2
98.423;0.154;8.415E-2
98.440;0.142;8.184E-2
98.456;0.130;7.935E-2
98.473;0.117;7.704E-2
98.490;0.104;7.480E-2
98.506;9.035E-2;7.256E-2
98.523;7.657E-2;7.060E-2
98.540;6.259E-2;6.883E-2
98.556;4.822E-2;6.723E-2
98.573;3.359E-2;6.584E-2
98.590;1.869E-2;6.442E-2
98.606;3.828E-3;6.339E-2
98.623;-1.124E-2;6.263E-2
98.640;-2.635E-2;6.194E-2
98.656;-4.144E-2;6.169E-2
98.673;-5.668E-2;6.150E-2
98.690;-7.167E-2;6.163E-2
98.706;-8.675E-2;6.202E-2
98.723;-0.101;6.249E-2
98.740;-0.116;6.325E-2
98.756;-0.131;6.425E-2
98.773;-0.145;6.536E-2
98.790;-0.159;6.661E-2
98.806;-0.172;6.807E-2
98.823;-0.185;6.966E-2
98.840;-0.198;7.144E-2
98.856;-0.210;7.316E-2
98.873;-0.222;7.498E-2
98.889;-0.234;7.687E-2
98.906;-0.244;7.896E-2
98.923;-0.255;8.089E-2
98.940;-0.264;8.293E-2
98.956;-0.274;8.483E-2
98.973;-0.282;8.685E-2
98.989;-0.290;8.858E-2
99.006;-0.297;9.027E-2
99.023;-0.303;9.179E-2
99.039;-0.309;9.317E-2
99.056;-0.314;9.465E-2
99.073;-0.319;9.580E-2
99.089;-0.322;9.683E-2
99.106;-0.325;9.772E-2
99.123;-0.327;9.837E-2
99.140;-0.329;9.870E-2
99.156;-0.330;9.894E-2
99.173;-0.330;9.890E-2
99.189;-0.329;9.869E-2
99.206;-0.327;9.831E-2
99.223;-0.325;9.752E-2
99.239;-0.322;9.665E-2
99.256;-0.318;9.558E-2
99.273;-0.313;9.426E-2
99.289;-0.308;9.295E-2
99.306;-0.302;9.144E-2
99.323;-0.295;8.985E-2
99.339;-0.288;8.815E-2
99.356;-0.280;8.638E-2
99.373;-0.271;8.456E-2
99.389;-0.262;8.259E-2
99.406;-0.252;8.051E-2
99.423;-0.242;7.854E-2
99.439;-0.230;7.656E-2
99.456;-0.219;7.457E-2
99.473;-0.207;7.275E-2
99.489;-0.194;7.101E-2
99.506;-0.181;6.922E-2
99.523;-0.168;6.771E-2
99.539;-0.154;6.624E-2
99.556;-0.140;6.509E-2
99.573;-0.126;6.407E-2
99.589;-0.112;6.325E-2
99.606;-9.686E-2;6.263E-2
99.623;-8.192E-2;6.209E-2
99.639;-6.693E-2;6.186E-2
99.656;-5.189E-2;6.184E-2
99.673;-3.678E-2;6.206E-2
99.689;-2.170E-2;6.255E-2
99.706;-6.613E-3;6.321E-2
99.723;8.386E-3;6.417E-2
99.739;2.310E-2;6.531E-2
99.756;3.789E-2;6.663E-2
99.773;5.231E-2;6.822E-2
99.789;6.648E-2;6.994E-2
99.806;8.043E-2;7.169E-2
99.823;9.415E-2;7.376E-2
99.839;0.107;7.583E-2
99.856;0.120;7.800E-2
99.873;0.133;8.038E-2
99.889;0.144;8.269E-2
99.906;0.156;8.506E-2
99.922;0.167;8.759E-2
99.939;0.177;9.008E-2
99.956;0.187;9.244E-2
99.973;0.196;9.489E-2
99.989;0.205;9.722E-2
100.006;0.213;9.943E-2
100.023;0.220;0.101
100.039;0.227;0.103
100.056;0.233;0.105
100.073;0.239;0.107
100.089;0.244;0.108
100.106;0.248;0.110
100.122;0.251;0.111
100.139;0.254;0.112
100.156;0.256;0.112
100.172;0.257;0.113
100.189;0.257;0.113
100.206;0.257;0.113
100.223;0.255;0.112
100.239;0.254;0.112
100.256;0.251;0.111
100.272;0.248;0.110
100.289;0.244;0.108
100.306;0.239;0.107
100.322;0.234;0.105
100.339;0.228;0.103
100.356;0.221;0.101
100.372;0.213;9.918E-2
100.389;0.205;9.662E-2
100.406;0.196;9.422E-2
100.422;0.186;9.164E-2
100.439;0.176;8.922E-2
100.456;0.166;8.679E-2
100.472;0.155;8.422E-2
100.489;0.143;8.170E-2
100.506;0.131;7.936E-2
100.522;0.118;7.700E-2
100.539;0.105;7.481E-2
100.556;9.105E-2;7.260E-2
100.572;7.744E-2;7.057E-2
100.589;6.338E-2;6.887E-2
100.606;4.901E-2;6.719E-2
100.622;3.438E-2;6.583E-2
100.639;1.943E-2;6.442E-2
100.656;4.477E-3;6.336E-2
100.672;-1.064E-2;6.259E-2
100.689;-2.592E-2;6.193E-2
100.706;-4.104E-2;6.162E-2
100.722;-5.615E-2;6.147E-2
100.739;-7.135E-2;6.162E-2
100.756;-8.641E-2;6.205E-2
100.772;-0.101;6.247E-2
100.789;-0.116;6.333E-2
100.806;-0.130;6.425E-2
100.822;-0.144;6.545E-2
100.839;-0.158;6.672E-2
100.856;-0.172;6.826E-2
100.872;-0.185;6.981E-2
100.889;-0.197;7.146E-2
100.906;-0.209;7.325E-2
100.922;-0.221;7.508E-2
100.939;-0.232;7.719E-2
100.956;-0.243;7.909E-2
100.972;-0.253;8.099E-2
100.989;-0.263;8.286E-2
101.006;-0.272;8.489E-2
101.022;-0.280;8.676E-2
101.039;-0.287;8.850E-2
101.056;-0.294;9.020E-2
101.072;-0.301;9.177E-2
101.089;-0.306;9.319E-2
101.106;-0.311;9.447E-2
101.122;-0.316;9.574E-2
101.139;-0.319;9.659E-2
101.156;-0.322;9.739E-2
101.172;-0.324;9.795E-2
101.189;-0.325;9.831E-2
101.206;-0.326;9.845E-2
101.222;-0.326;9.857E-2
101.239;-0.325;9.841E-2
101.256;-0.323;9.788E-2
101.272;-0.321;9.734E-2
101.289;-0.318;9.649E-2
101.306;-0.314;9.549E-2
101.322;-0.310;9.431E-2
101.339;-0.305;9.297E-2
101.355;-0.299;9.163E-2
101.372;-0.293;9.004E-2
101.389;-0.286;8.836E-2
101.406;-0.278;8.655E-2
101.422;-0.269;8.481E-2
101.439;-0.260;8.279E-2
101.455;-0.251;8.089E-2
101.472;-0.240;7.900E-2
101.489;-0.230;7.702E-2
101.505;-0.218;7.508E-2
101.522;-0.206;7.337E-2
101.539;-0.194;7.150E-2
101.555;-0.181;6.981E-2
101.572;-0.168;6.824E-2
101.589;-0.155;6.685E-2
101.605;-0.141;6.561E-2
101.622;-0.127;6.458E-2
101.639;-0.113;6.351E-2
101.655;-9.800E-2;6.282E-2
101.672;-8.326E-2;6.229E-2
101.689;-6.845E-2;6.215E-2
101.705;-5.352E-2;6.192E-2
101.722;-3.842E-2;6.208E-2
101.739;-2.339E-2;6.244E-2
101.755;-8.316E-3;6.314E-2
101.772;6.699E-3;6.401E-2
101.789;2.154E-2;6.517E-2
101.805;3.634E-2;6.642E-2
101.822;5.082E-2;6.792E-2
101.839;6.508E-2;6.973E-2
101.855;7.904E-2;7.154E-2
101.872;9.253E-2;7.347E-2
101.889;0.106;7.540E-2
101.905;0.119;7.766E-2
101.922;0.131;8.000E-2
101.939;0.143;8.259E-2
101.955;0.155;8.501E-2
101.972;0.166;8.743E-2
101.989;0.176;8.984E-2
102.005;0.186;9.224E-2
102.022;0.195;9.472E-2
102.039;0.204;9.706E-2
102.055;0.212;9.930E-2
102.072;0.220;0.101
102.089;0.226;0.103
102.105;0.233;0.105
102.122;0.238;0.107
102.139;0.242;0.108
102.155;0.246;0.109
102.172;0.249;0.110
102.189;0.252;0.111
102.205;0.254;0.112
102.222;0.255;0.112
102.239;0.255;0.112
102.255;0.254;0.112
102.272;0.253;0.111
102.289;0.251;0.111
102.305;0.249;0.110
102.322;0.245;0.109
102.339;0.241;0.107
102.355;0.237;0.106
102.372;0.231;0.104
102.388;0.225;0.102
102.405;0.218;0.101
102.422;0.210;9.835E-2
102.439;0.202;9.611E-2
102.455;0.194;9.387E-2
102.472;0.184;9.161E-2
102.489;0.174;8.912E-2
102.505;0.164;8.673E-2
102.522;0.152;8.420E-2
102.539;0.141;8.186E-2
102.555;0.129;7.954E-2
102.572;0.116;7.718E-2
102.588;0.103;7.500E-2
102.605;9.019E-2;7.292E-2
102.622;7.636E-2;7.098E-2
102.638;6.254E-2;6.912E-2
102.655;4.844E-2;6.753E-2
102.672;3.397E-2;6.606E-2
102.689;1.950E-2;6.467E-2
102.705;4.750E-3;6.384E-2
102.722;-9.993E-3;6.316E-2
102.738;-2.497E-2;6.265E-2
102.755;-3.995E-2;6.227E-2
102.772;-5.487E-2;6.225E-2
102.788;-6.977E-2;6.237E-2
102.805;-8.465E-2;6.271E-2
102.822;-9.913E-2;6.328E-2
102.838;-0.114;6.403E-2
102.855;-0.128;6.492E-2
102.872;-0.142;6.601E-2
102.888;-0.156;6.724E-2
102.905;-0.169;6.885E-2
102.922;-0.182;7.037E-2
102.938;-0.195;7.208E-2
102.955;-0.207;7.388E-2
102.972;-0.219;7.565E-2
102.988;-0.230;7.759E-2
103.005;-0.241;7.953E-2
103.022;-0.251;8.156E-2
103.038;-0.261;8.349E-2
103.055;-0.269;8.536E-2
103.072;-0.278;8.705E-2
103.088;-0.286;8.881E-2
103.105;-0.293;9.060E-2
103.122;-0.299;9.222E-2
103.138;-0.305;9.357E-2
103.155;-0.310;9.481E-2
103.172;-0.314;9.591E-2
103.188;-0.318;9.673E-2
103.205;-0.320;9.739E-2
103.222;-0.323;9.800E-2
103.238;-0.324;9.830E-2
103.255;-0.325;9.845E-2
103.272;-0.325;9.855E-2
103.288;-0.324;9.824E-2
103.305;-0.322;9.782E-2
103.322;-0.320;9.724E-2
103.338;-0.317;9.633E-2
103.355;-0.313;9.532E-2
103.372;-0.309;9.415E-2
103.388;-0.303;9.275E-2
103.405;-0.298;9.126E-2
103.421;-0.291;8.973E-2
103.438;-0.284;8.800E-2
103.455;-0.276;8.622E-2
103.472;-0.268;8.434E-2
103.488;-0.259;8.238E-2
103.505;-0.249;8.041E-2
103.522;-0.239;7.857E-2
103.538;-0.228;7.653E-2
103.555;-0.217;7.459E-2
103.572;-0.205;7.283E-2
103.588;-0.193;7.113E-2
103.605;-0.180;6.951E-2
103.622;-0.167;6.810E-2
103.638;-0.154;6.662E-2
103.655;-0.140;6.540E-2
103.672;-0.126;6.425E-2
103.688;-0.112;6.340E-2
103.705;-9.758E-2;6.264E-2
103.722;-8.296E-2;6.222E-2
103.738;-6.828E-2;6.200E-2
103.755;-5.358E-2;6.188E-2
103.772;-3.880E-2;6.194E-2
103.788;-2.369E-2;6.238E-2
103.805;-8.955E-3;6.299E-2
103.822;5.719E-3;6.371E-2
103.838;2.047E-2;6.469E-2
103.855;3.483E-2;6.600E-2
103.871;4.917E-2;6.742E-2
103.888;6.335E-2;6.904E-2
103.905;7.685E-2;7.079E-2
103.921;9.024E-2;7.262E-2
103.938;0.104;7.468E-2
103.955;0.117;7.689E-2
103.972;0.129;7.914E-2
103.988;0.141;8.163E-2
104.005;0.152;8.396E-2
104.021;0.163;8.654E-2
104.038;0.174;8.899E-2
104.055;0.184;9.140E-2
104.071;0.193;9.384E-2
104.088;0.202;9.617E-2
104.105;0.210;9.825E-2
104.121;0.217;0.100
104.138;0.224;0.102
104.155;0.230;0.104
104.171;0.236;0.106
104.188;0.240;0.107
104.205;0.244;0.109
104.221;0.248;0.110
104.238;0.251;0.111
104.255;0.252;0.111
104.271;0.253;0.112
104.288;0.254;0.112
104.305;0.253;0.112
104.321;0.252;0.111
104.338;0.250;0.111
104.355;0.248;0.110
104.371;0.244;0.109
104.388;0.241;0.108
104.405;0.236;0.106
104.421;0.230;0.105
104.438;0.224;0.103
104.455;0.217;0.101
104.471;0.210;9.890E-2
104.488;0.202;9.653E-2
104.505;0.193;9.420E-2
104.521;0.183;9.172E-2
104.538;0.173;8.935E-2
104.555;0.163;8.686E-2
104.571;0.152;8.437E-2
104.588;0.140;8.203E-2
104.605;0.128;7.970E-2
104.621;0.115;7.731E-2
104.638;0.102;7.503E-2
104.655;8.930E-2;7.296E-2
104.671;7.587E-2;7.116E-2
104.688;6.204E-2;6.949E-2
104.705;4.762E-2;6.779E-2
104.721;3.341E-2;6.626E-2
104.738;1.871E-2;6.513E-2
104.754;4.109E-3;6.415E-2
104.771;-1.067E-2;6.344E-2
104.788;-2.543E-2;6.275E-2
104.805;-4.037E-2;6.248E-2
104.821;-5.506E-2;6.233E-2
104.838;-6.975E-2;6.242E-2
104.855;-8.441E-2;6.277E-2
104.871;-9.885E-2;6.315E-2
104.888;-0.113;6.394E-2
104.905;-0.127;6.479E-2
104.921;-0.141;6.596E-2
104.938;-0.155;6.714E-2
104.954;-0.168;6.857E-2
104.971;-0.180;6.998E-2
104.988;-0.193;7.151E-2
105.004;-0.205;7.318E-2
105.021;-0.216;7.491E-2
105.038;-0.228;7.667E-2
105.055;-0.238;7.841E-2
105.071;-0.248;8.028E-2
105.088;-0.257;8.216E-2
105.104;-0.266;8.395E-2
105.121;-0.275;8.583E-2
105.138;-0.282;8.760E-2
105.154;-0.289;8.915E-2
105.171;-0.296;9.068E-2
105.188;-0.301;9.206E-2
105.204;-0.306;9.340E-2
105.221;-0.310;9.446E-2
105.238;-0.314;9.545E-2
105.254;-0.317;9.630E-2
105.271;-0.319;9.690E-2
105.288;-0.321;9.732E-2
105.304;-0.322;9.745E-2
105.321;-0.322;9.737E-2
105.338;-0.321;9.714E-2
105.354;-0.320;9.675E-2
105.371;-0.318;9.607E-2
105.388;-0.315;9.535E-2
105.404;-0.311;9.441E-2
105.421;-0.307;9.340E-2
105.438;-0.302;9.192E-2
105.454;-0.296;9.044E-2
105.471;-0.290;8.909E-2
105.488;-0.283;8.738E-2
105.504;-0.276;8.571E-2
105.521;-0.267;8.381E-2
105.538;-0.258;8.192E-2
105.554;-0.249;8.003E-2
105.571;-0.239;7.815E-2
105.588;-0.228;7.619E-2
105.604;-0.217;7.441E-2
105.621;-0.205;7.257E-2
105.638;-0.193;7.073E-2
105.654;-0.181;6.906E-2
105.671;-0.167;6.753E-2
105.688;-0.154;6.608E-2
105.704;-0.140;6.487E-2
105.721;-0.127;6.385E-2
105.738;-0.112;6.304E-2
105.754;-9.763E-2;6.254E-2
105.771;-8.295E-2;6.201E-2
105.788;-6.828E-2;6.174E-2
105.804;-5.354E-2;6.169E-2
105.821;-3.877E-2;6.191E-2
105.838;-2.377E-2;6.233E-2
105.854;-9.021E-3;6.300E-2
105.871;5.686E-3;6.373E-2
105.888;2.037E-2;6.466E-2
105.904;3.461E-2;6.600E-2
105.921;4.895E-2;6.744E-2
105.938;6.297E-2;6.907E-2
105.954;7.655E-2;7.081E-2
105.971;9.007E-2;7.273E-2
105.987;0.103;7.486E-2
106.004;0.116;7.704E-2
106.021;0.128;7.929E-2
106.038;0.140;8.166E-2
106.054;0.151;8.410E-2
106.071;0.162;8.640E-2
106.088;0.172;8.896E-2
106.104;0.182;9.141E-2
106.121;0.191;9.373E-2
106.138;0.199;9.582E-2
106.154;0.207;9.794E-2
106.171;0.214;9.995E-2
106.187;0.221;0.102
106.204;0.227;0.104
106.221;0.232;0.105
106.237;0.237;0.107
106.254;0.240;0.108
106.271;0.244;0.109
106.288;0.246;0.110
106.304;0.248;0.110
106.321;0.249;0.110
106.337;0.249;0.110
106.354;0.249;0.110
106.371;0.248;0.110
106.387;0.246;0.109
106.404;0.244;0.108
106.421;0.241;0.107
106.437;0.237;0.106
106.454;0.232;0.105
106.471;0.227;0.103
106.487;0.221;0.102
106.504;0.214;9.993E-2
106.521;0.207;9.784E-2
106.537;0.199;9.568E-2
106.554;0.190;9.337E-2
106.571;0.181;9.112E-2
106.587;0.171;8.863E-2
106.604;0.161;8.625E-2
106.621;0.150;8.381E-2
106.637;0.139;8.145E-2
106.654;0.127;7.894E-2
