;massa_A;
15.979;0.174;5.790E-2
15.996;0.154;5.495E-2
16.012;0.134;5.191E-2
16.029;0.113;4.949E-2
16.046;9.288E-2;4.740E-2
16.062;7.168E-2;4.585E-2
16.079;5.033E-2;4.464E-2
16.096;2.894E-2;4.386E-2
16.112;7.531E-3;4.358E-2
16.129;-1.404E-2;4.386E-2
16.146;-3.542E-2;4.438E-2
16.162;-5.677E-2;4.549E-2
16.179;-7.787E-2;4.701E-2
16.196;-9.886E-2;4.898E-2
16.212;-0.119;5.126E-2
16.229;-0.140;5.407E-2
16.246;-0.160;5.708E-2
16.262;-0.179;6.058E-2
16.279;-0.199;6.423E-2
16.296;-0.217;6.818E-2
16.312;-0.236;7.243E-2
16.329;-0.253;7.689E-2
16.346;-0.270;8.135E-2
16.362;-0.286;8.605E-2
16.379;-0.302;9.094E-2
16.395;-0.317;9.577E-2
16.412;-0.331;0.101
16.429;-0.344;0.105
16.445;-0.356;0.110
16.462;-0.368;0.115
16.479;-0.378;0.119
16.495;-0.388;0.123
16.512;-0.397;0.126
16.529;-0.404;0.130
16.546;-0.412;0.133
16.562;-0.417;0.135
16.579;-0.422;0.138
16.595;-0.426;0.140
16.612;-0.429;0.141
16.629;-0.431;0.142
16.645;-0.432;0.142
16.662;-0.432;0.142
16.679;-0.431;0.142
16.695;-0.429;0.141
16.712;-0.426;0.139
16.729;-0.421;0.137
16.745;-0.416;0.135
16.762;-0.410;0.132
16.779;-0.403;0.129
16.795;-0.394;0.125
16.812;-0.385;0.121
16.829;-0.375;0.117
16.845;-0.363;0.112
16.862;-0.351;0.107
16.879;-0.338;0.102
16.895;-0.324;9.759E-2
16.912;-0.309;9.243E-2
16.929;-0.292;8.749E-2
16.945;-0.276;8.252E-2
16.962;-0.258;7.762E-2
16.979;-0.240;7.285E-2
16.995;-0.221;6.835E-2
17.012;-0.202;6.418E-2
17.029;-0.182;6.010E-2
17.045;-0.161;5.656E-2
17.062;-0.140;5.329E-2
17.079;-0.119;5.039E-2
17.095;-9.763E-2;4.804E-2
17.112;-7.588E-2;4.601E-2
17.129;-5.416E-2;4.454E-2
17.145;-3.218E-2;4.349E-2
17.162;-1.024E-2;4.308E-2
17.179;1.153E-2;4.299E-2
17.195;3.322E-2;4.330E-2
17.212;5.461E-2;4.415E-2
17.229;7.596E-2;4.538E-2
17.245;9.680E-2;4.700E-2
17.262;0.117;4.927E-2
17.279;0.137;5.183E-2
17.295;0.157;5.462E-2
17.312;0.176;5.768E-2
17.329;0.194;6.104E-2
17.345;0.213;6.459E-2
17.362;0.230;6.851E-2
17.379;0.246;7.245E-2
17.395;0.262;7.660E-2
17.412;0.277;8.057E-2
17.429;0.291;8.479E-2
17.445;0.305;8.891E-2
17.462;0.317;9.285E-2
17.479;0.329;9.680E-2
17.495;0.340;0.101
17.512;0.350;0.104
17.528;0.359;0.108
17.545;0.368;0.111
17.562;0.375;0.114
17.579;0.381;0.116
17.595;0.387;0.119
17.612;0.392;0.121
17.629;0.395;0.122
17.645;0.398;0.123
17.662;0.399;0.124
17.679;0.400;0.124
17.695;0.400;0.124
17.712;0.399;0.124
17.728;0.397;0.123
17.745;0.394;0.121
17.762;0.389;0.119
17.778;0.384;0.117
17.795;0.378;0.115
17.812;0.371;0.112
17.828;0.363;0.109
17.845;0.354;0.105
17.862;0.344;0.102
17.878;0.332;9.776E-2
17.895;0.320;9.365E-2
17.912;0.307;8.945E-2
17.928;0.294;8.520E-2
17.945;0.279;8.104E-2
17.962;0.264;7.683E-2
17.978;0.247;7.266E-2
17.995;0.230;6.831E-2
18.012;0.212;6.452E-2
18.028;0.194;6.086E-2
18.045;0.175;5.725E-2
18.062;0.155;5.419E-2
18.078;0.135;5.114E-2
18.095;0.114;4.856E-2
18.112;9.271E-2;4.663E-2
18.128;7.121E-2;4.509E-2
18.145;4.941E-2;4.391E-2
18.162;2.736E-2;4.312E-2
18.178;5.341E-3;4.283E-2
18.195;-1.676E-2;4.313E-2
18.212;-3.881E-2;4.385E-2
18.228;-6.072E-2;4.504E-2
18.245;-8.255E-2;4.682E-2
18.262;-0.104;4.886E-2
18.278;-0.125;5.144E-2
18.295;-0.146;5.441E-2
18.312;-0.167;5.774E-2
18.328;-0.186;6.116E-2
18.345;-0.206;6.511E-2
18.362;-0.225;6.949E-2
18.378;-0.243;7.384E-2
18.395;-0.260;7.825E-2
18.412;-0.277;8.292E-2
18.428;-0.293;8.775E-2
18.445;-0.308;9.257E-2
18.462;-0.322;9.741E-2
18.478;-0.336;0.102
18.495;-0.348;0.106
18.512;-0.360;0.111
18.528;-0.370;0.115
18.545;-0.380;0.119
18.562;-0.389;0.122
18.578;-0.397;0.126
18.595;-0.404;0.129
18.612;-0.409;0.131
18.628;-0.414;0.134
18.645;-0.418;0.136
18.662;-0.421;0.137
18.678;-0.424;0.138
18.695;-0.425;0.139
18.712;-0.425;0.139
18.728;-0.424;0.138
18.745;-0.422;0.138
18.762;-0.420;0.136
18.778;-0.416;0.135
18.795;-0.411;0.132
18.812;-0.406;0.130
18.828;-0.400;0.127
18.845;-0.392;0.124
18.861;-0.384;0.120
18.878;-0.375;0.117
18.895;-0.365;0.113
18.911;-0.354;0.109
18.928;-0.342;0.104
18.945;-0.329;9.948E-2
18.962;-0.316;9.497E-2
18.978;-0.302;9.031E-2
18.995;-0.286;8.561E-2
19.011;-0.270;8.095E-2
19.028;-0.254;7.632E-2
19.045;-0.236;7.180E-2
19.061;-0.218;6.769E-2
19.078;-0.200;6.372E-2
19.095;-0.180;6.006E-2
19.111;-0.161;5.660E-2
19.128;-0.140;5.342E-2
19.145;-0.120;5.051E-2
19.161;-9.864E-2;4.829E-2
19.178;-7.735E-2;4.638E-2
19.195;-5.584E-2;4.485E-2
19.211;-3.433E-2;4.371E-2
19.228;-1.251E-2;4.312E-2
19.245;9.453E-3;4.289E-2
19.261;3.109E-2;4.327E-2
19.278;5.273E-2;4.404E-2
19.295;7.424E-2;4.540E-2
19.311;9.539E-2;4.704E-2
19.328;0.116;4.907E-2
19.345;0.137;5.180E-2
19.361;0.157;5.472E-2
19.378;0.177;5.806E-2
19.395;0.195;6.149E-2
19.411;0.214;6.526E-2
19.428;0.232;6.931E-2
19.445;0.249;7.348E-2
19.461;0.265;7.769E-2
19.478;0.280;8.194E-2
19.495;0.294;8.596E-2
19.511;0.308;9.032E-2
19.528;0.321;9.447E-2
19.545;0.333;9.830E-2
19.561;0.344;0.102
19.578;0.354;0.106
19.595;0.363;0.109
19.611;0.371;0.112
19.628;0.378;0.115
19.645;0.384;0.118
19.661;0.389;0.120
19.678;0.393;0.121
19.695;0.396;0.122
19.711;0.398;0.123
19.728;0.399;0.124
19.745;0.399;0.124
19.761;0.398;0.123
19.778;0.396;0.122
19.795;0.393;0.121
19.811;0.389;0.119
19.828;0.383;0.117
19.845;0.378;0.114
19.861;0.370;0.112
19.878;0.363;0.109
19.895;0.354;0.105
19.911;0.344;0.102
19.928;0.333;9.768E-2
19.944;0.322;9.385E-2
19.961;0.309;8.964E-2
19.978;0.296;8.560E-2
19.995;0.282;8.158E-2
20.011;0.268;7.749E-2
20.028;0.252;7.350E-2
20.045;0.236;6.957E-2
20.061;0.219;6.548E-2
20.078;0.202;6.199E-2
20.095;0.184;5.849E-2
20.111;0.165;5.528E-2
20.128;0.146;5.251E-2
20.144;0.127;4.994E-2
20.161;0.107;4.773E-2
20.178;8.689E-2;4.589E-2
20.194;6.629E-2;4.453E-2
20.211;4.542E-2;4.342E-2
20.228;2.438E-2;4.299E-2
20.245;3.411E-3;4.278E-2
20.261;-1.789E-2;4.314E-2
20.278;-3.925E-2;4.385E-2
20.294;-6.049E-2;4.497E-2
20.311;-8.150E-2;4.649E-2
20.328;-0.102;4.852E-2
20.344;-0.123;5.097E-2
20.361;-0.144;5.381E-2
20.378;-0.164;5.689E-2
20.394;-0.183;6.046E-2
20.411;-0.202;6.430E-2
20.428;-0.221;6.852E-2
20.444;-0.239;7.280E-2
20.461;-0.257;7.735E-2
20.478;-0.274;8.206E-2
20.494;-0.290;8.695E-2
20.511;-0.305;9.175E-2
20.528;-0.320;9.655E-2
20.544;-0.334;0.102
20.561;-0.347;0.106
20.578;-0.358;0.111
20.594;-0.370;0.115
20.611;-0.380;0.119
20.628;-0.389;0.123
20.644;-0.397;0.127
20.661;-0.404;0.130
20.678;-0.410;0.133
20.694;-0.415;0.135
20.711;-0.420;0.137
20.728;-0.423;0.138
20.744;-0.425;0.139
20.761;-0.426;0.140
20.778;-0.426;0.140
20.794;-0.425;0.139
20.811;-0.423;0.138
20.828;-0.420;0.137
20.844;-0.416;0.135
20.861;-0.411;0.133
20.878;-0.405;0.130
20.894;-0.398;0.127
20.911;-0.390;0.123
20.927;-0.381;0.119
20.944;-0.371;0.115
20.961;-0.360;0.111
20.978;-0.348;0.107
20.994;-0.336;0.102
21.011;-0.322;9.705E-2
21.028;-0.308;9.212E-2
21.044;-0.292;8.726E-2
21.061;-0.277;8.263E-2
21.078;-0.260;7.779E-2
21.094;-0.243;7.344E-2
21.111;-0.226;6.916E-2
21.128;-0.207;6.509E-2
21.144;-0.188;6.136E-2
21.161;-0.169;5.786E-2
21.178;-0.149;5.471E-2
21.194;-0.129;5.179E-2
21.211;-0.109;4.936E-2
21.228;-8.844E-2;4.725E-2
21.244;-6.749E-2;4.549E-2
21.261;-4.656E-2;4.410E-2
21.278;-2.556E-2;4.324E-2
21.294;-4.592E-3;4.286E-2
21.311;1.633E-2;4.283E-2
21.327;3.719E-2;4.338E-2
21.344;5.776E-2;4.415E-2
21.361;7.834E-2;4.539E-2
21.378;9.843E-2;4.706E-2
21.394;0.118;4.919E-2
21.411;0.138;5.174E-2
21.427;0.157;5.439E-2
21.444;0.176;5.736E-2
21.461;0.194;6.084E-2
21.477;0.212;6.440E-2
21.494;0.228;6.816E-2
21.511;0.245;7.186E-2
21.527;0.261;7.588E-2
21.544;0.275;7.993E-2
21.561;0.290;8.406E-2
21.578;0.303;8.816E-2
21.594;0.316;9.203E-2
21.611;0.328;9.605E-2
21.627;0.339;9.987E-2
21.644;0.348;0.103
21.661;0.358;0.107
21.677;0.366;0.110
21.694;0.373;0.113
21.711;0.380;0.116
21.727;0.385;0.118
21.744;0.389;0.119
21.761;0.393;0.121
21.777;0.395;0.122
21.794;0.396;0.122
21.811;0.397;0.123
21.827;0.396;0.122
21.844;0.394;0.122
21.861;0.391;0.120
21.877;0.388;0.119
21.894;0.383;0.117
21.911;0.377;0.114
21.927;0.370;0.112
21.944;0.362;0.109
21.961;0.354;0.105
21.977;0.344;0.102
21.994;0.333;9.771E-2
22.011;0.321;9.386E-2
22.027;0.308;8.962E-2
22.044;0.294;8.543E-2
22.061;0.280;8.120E-2
22.077;0.264;7.707E-2
22.094;0.248;7.281E-2
22.111;0.232;6.878E-2
22.127;0.214;6.477E-2
22.144;0.196;6.117E-2
22.161;0.177;5.758E-2
22.177;0.158;5.448E-2
22.194;0.138;5.165E-2
22.211;0.118;4.917E-2
22.227;9.792E-2;4.718E-2
22.244;7.729E-2;4.541E-2
22.261;5.627E-2;4.411E-2
22.277;3.525E-2;4.320E-2
22.294;1.434E-2;4.266E-2
22.311;-7.055E-3;4.276E-2
22.327;-2.827E-2;4.320E-2
22.344;-4.940E-2;4.429E-2
22.360;-7.035E-2;4.559E-2
22.377;-9.110E-2;4.743E-2
22.394;-0.111;4.958E-2
22.411;-0.132;5.202E-2
22.427;-0.151;5.495E-2
22.444;-0.170;5.812E-2
22.461;-0.189;6.159E-2
22.477;-0.207;6.529E-2
22.494;-0.226;6.928E-2
22.511;-0.243;7.344E-2
22.527;-0.259;7.778E-2
22.544;-0.275;8.216E-2
22.560;-0.290;8.654E-2
22.577;-0.305;9.112E-2
22.594;-0.318;9.549E-2
22.610;-0.331;9.994E-2
22.627;-0.343;0.104
22.644;-0.355;0.109
22.661;-0.365;0.113
22.677;-0.374;0.116
22.694;-0.383;0.120
22.710;-0.391;0.123
22.727;-0.398;0.126
22.744;-0.404;0.129
22.760;-0.409;0.131
22.777;-0.413;0.133
22.794;-0.416;0.134
22.810;-0.418;0.135
22.827;-0.419;0.136
22.844;-0.420;0.136
22.860;-0.419;0.136
22.877;-0.417;0.135
22.894;-0.415;0.134
22.910;-0.411;0.132
22.927;-0.406;0.130
22.944;-0.401;0.127
22.960;-0.394;0.124
22.977;-0.386;0.121
22.994;-0.378;0.118
23.010;-0.369;0.114
23.027;-0.358;0.110
23.044;-0.347;0.105
23.060;-0.334;0.101
23.077;-0.321;9.633E-2
23.094;-0.308;9.165E-2
23.110;-0.293;8.699E-2
23.127;-0.277;8.238E-2
23.144;-0.260;7.765E-2
23.160;-0.243;7.321E-2
23.177;-0.225;6.889E-2
23.194;-0.206;6.467E-2
23.210;-0.187;6.083E-2
23.227;-0.167;5.728E-2
23.244;-0.148;5.412E-2
23.260;-0.127;5.120E-2
23.277;-0.106;4.860E-2
23.294;-8.484E-2;4.659E-2
23.310;-6.351E-2;4.484E-2
23.327;-4.196E-2;4.361E-2
23.344;-2.055E-2;4.277E-2
23.360;9.727E-4;4.260E-2
23.377;2.240E-2;4.277E-2
23.393;4.369E-2;4.352E-2
23.410;6.470E-2;4.474E-2
23.427;8.548E-2;4.615E-2
23.444;0.106;4.794E-2
23.460;0.126;5.014E-2
23.477;0.145;5.281E-2
23.494;0.164;5.572E-2
23.510;0.183;5.888E-2
23.527;0.201;6.236E-2
23.544;0.218;6.579E-2
23.560;0.234;6.952E-2
23.577;0.250;7.345E-2
23.594;0.265;7.730E-2
23.610;0.279;8.140E-2
23.627;0.293;8.540E-2
23.644;0.306;8.931E-2
23.660;0.317;9.296E-2
23.677;0.328;9.665E-2
23.694;0.338;0.100
23.710;0.347;0.103
23.727;0.356;0.106
23.744;0.363;0.109
23.760;0.369;0.112
23.777;0.375;0.114
23.794;0.379;0.116
23.810;0.383;0.117
23.827;0.386;0.118
23.843;0.387;0.119
23.860;0.388;0.119
23.877;0.388;0.119
23.893;0.386;0.118
23.910;0.384;0.117
23.927;0.381;0.116
23.943;0.378;0.115
23.960;0.373;0.113
23.977;0.367;0.110
23.994;0.360;0.108
24.010;0.352;0.105
24.027;0.344;0.102
24.043;0.334;9.854E-2
24.060;0.324;9.494E-2
24.077;0.313;9.127E-2
24.093;0.300;8.722E-2
24.110;0.287;8.343E-2
24.127;0.273;7.937E-2
24.143;0.259;7.543E-2
24.160;0.243;7.137E-2
24.177;0.228;6.761E-2
24.193;0.211;6.396E-2
24.210;0.193;6.044E-2
24.227;0.175;5.723E-2
24.243;0.156;5.410E-2
24.260;0.137;5.140E-2
24.277;0.117;4.902E-2
24.293;9.704E-2;4.690E-2
24.310;7.657E-2;4.527E-2
24.327;5.566E-2;4.396E-2
24.343;3.470E-2;4.316E-2
24.360;1.352E-2;4.264E-2
24.377;-7.891E-3;4.288E-2
24.393;-2.917E-2;4.348E-2
24.410;-5.073E-2;4.442E-2
24.427;-7.180E-2;4.578E-2
24.443;-9.289E-2;4.768E-2
24.460;-0.114;4.989E-2
24.477;-0.134;5.261E-2
24.493;-0.154;5.562E-2
24.510;-0.174;5.897E-2
24.527;-0.193;6.259E-2
24.543;-0.212;6.641E-2
24.560;-0.230;7.055E-2
24.577;-0.248;7.489E-2
24.593;-0.264;7.920E-2
24.610;-0.280;8.378E-2
24.627;-0.296;8.848E-2
24.643;-0.310;9.313E-2
24.660;-0.324;9.755E-2
24.677;-0.336;0.102
24.693;-0.348;0.106
24.710;-0.359;0.110
24.727;-0.369;0.114
24.743;-0.378;0.118
24.760;-0.386;0.121
24.777;-0.393;0.124
24.793;-0.399;0.127
24.810;-0.404;0.129
24.827;-0.409;0.131
24.843;-0.412;0.132
24.860;-0.414;0.133
24.877;-0.416;0.134
24.893;-0.416;0.134
24.910;-0.415;0.134
24.927;-0.414;0.133
24.943;-0.411;0.132
24.960;-0.408;0.130
24.976;-0.403;0.128
24.993;-0.398;0.126
25.010;-0.392;0.123
25.026;-0.385;0.120
25.043;-0.377;0.117
25.060;-0.367;0.113
25.077;-0.358;0.109
25.093;-0.347;0.106
25.110;-0.336;0.101
25.126;-0.324;9.700E-2
25.143;-0.311;9.261E-2
25.160;-0.296;8.805E-2
25.176;-0.282;8.369E-2
25.193;-0.266;7.936E-2
25.210;-0.250;7.509E-2
25.226;-0.234;7.086E-2
25.243;-0.216;6.695E-2
25.260;-0.198;6.309E-2
25.276;-0.180;5.962E-2
25.293;-0.161;5.646E-2
25.310;-0.142;5.341E-2
25.326;-0.122;5.063E-2
25.343;-0.102;4.853E-2
25.360;-8.149E-2;4.669E-2
25.376;-6.094E-2;4.519E-2
25.393;-4.019E-2;4.406E-2
25.410;-1.927E-2;4.331E-2
25.426;1.767E-3;4.295E-2
25.443;2.262E-2;4.316E-2
25.460;4.352E-2;4.373E-2
25.476;6.431E-2;4.478E-2
25.493;8.487E-2;4.610E-2
25.510;0.105;4.793E-2
25.526;0.125;5.016E-2
25.543;0.144;5.277E-2
25.560;0.164;5.561E-2
25.576;0.182;5.888E-2
25.593;0.200;6.237E-2
25.610;0.218;6.601E-2
25.626;0.234;6.974E-2
25.643;0.250;7.364E-2
25.660;0.266;7.756E-2
25.676;0.280;8.162E-2
25.693;0.294;8.561E-2
25.710;0.307;8.970E-2
25.726;0.319;9.354E-2
25.743;0.331;9.734E-2
25.760;0.341;0.101
25.776;0.350;0.104
25.793;0.358;0.107
25.810;0.366;0.110
25.826;0.372;0.113
25.843;0.378;0.115
25.859;0.382;0.117
25.876;0.386;0.118
25.893;0.388;0.119
25.910;0.389;0.120
25.926;0.389;0.120
25.943;0.389;0.120
25.960;0.387;0.119
25.976;0.384;0.118
25.993;0.381;0.116
26.010;0.376;0.114
26.026;0.370;0.112
26.043;0.364;0.109
26.060;0.356;0.107
26.076;0.348;0.103
26.093;0.338;9.992E-2
26.110;0.328;9.661E-2
26.126;0.317;9.285E-2
26.143;0.304;8.892E-2
26.160;0.292;8.498E-2
26.176;0.278;8.093E-2
26.193;0.264;7.692E-2
26.210;0.249;7.284E-2
26.226;0.233;6.897E-2
26.243;0.216;6.539E-2
26.260;0.199;6.167E-2
26.276;0.182;5.842E-2
26.293;0.163;5.521E-2
26.309;0.145;5.237E-2
26.326;0.126;4.988E-2
26.343;0.106;4.786E-2
26.359;8.688E-2;4.607E-2
26.376;6.683E-2;4.463E-2
26.393;4.682E-2;4.361E-2
26.410;2.636E-2;4.298E-2
26.426;5.955E-3;4.272E-2
26.443;-1.450E-2;4.304E-2
26.459;-3.499E-2;4.361E-2
26.476;-5.547E-2;4.474E-2
26.493;-7.562E-2;4.611E-2
26.509;-9.578E-2;4.802E-2
26.526;-0.116;5.018E-2
26.543;-0.135;5.273E-2
26.559;-0.155;5.563E-2
26.576;-0.174;5.887E-2
26.593;-0.192;6.234E-2
26.609;-0.210;6.615E-2
26.626;-0.228;7.013E-2
26.643;-0.245;7.428E-2
26.659;-0.261;7.849E-2
26.676;-0.277;8.290E-2
26.693;-0.292;8.748E-2
26.709;-0.307;9.192E-2
26.726;-0.320;9.631E-2
26.743;-0.333;0.101
26.759;-0.344;0.105
26.776;-0.355;0.109
26.793;-0.366;0.113
26.809;-0.375;0.117
26.826;-0.383;0.120
26.843;-0.391;0.123
26.859;-0.397;0.126
26.876;-0.403;0.129
26.893;-0.407;0.131
26.909;-0.411;0.132
26.926;-0.414;0.133
26.943;-0.415;0.134
26.959;-0.416;0.134
26.976;-0.415;0.134
26.993;-0.414;0.134
27.009;-0.411;0.132
27.026;-0.408;0.131
27.043;-0.403;0.129
27.059;-0.398;0.126
27.076;-0.391;0.123
27.093;-0.384;0.120
27.109;-0.376;0.117
27.126;-0.366;0.113
27.143;-0.356;0.109
27.159;-0.345;0.105
27.176;-0.332;0.100
27.193;-0.320;9.579E-2
27.209;-0.306;9.122E-2
27.226;-0.291;8.666E-2
27.243;-0.276;8.209E-2
27.259;-0.260;7.768E-2
27.276;-0.243;7.324E-2
27.293;-0.226;6.927E-2
27.309;-0.208;6.522E-2
27.326;-0.189;6.151E-2
27.343;-0.170;5.802E-2
27.359;-0.151;5.490E-2
27.376;-0.131;5.206E-2
27.392;-0.111;4.950E-2
27.409;-9.097E-2;4.736E-2
27.426;-7.059E-2;4.550E-2
27.442;-5.000E-2;4.423E-2
27.459;-2.947E-2;4.342E-2
27.476;-8.980E-3;4.301E-2
27.493;1.156E-2;4.294E-2
27.509;3.200E-2;4.322E-2
27.526;5.207E-2;4.392E-2
27.542;7.221E-2;4.519E-2
27.559;9.202E-2;4.675E-2
27.576;0.111;4.871E-2
27.592;0.130;5.093E-2
27.609;0.149;5.354E-2
27.626;0.167;5.627E-2
27.642;0.185;5.958E-2
27.659;0.202;6.290E-2
27.676;0.218;6.630E-2
27.692;0.234;6.977E-2
27.709;0.249;7.343E-2
27.726;0.264;7.733E-2
27.742;0.277;8.103E-2
27.759;0.291;8.474E-2
27.776;0.303;8.862E-2
27.792;0.314;9.214E-2
27.809;0.325;9.581E-2
27.826;0.335;9.922E-2
27.842;0.344;0.102
27.859;0.352;0.105
27.876;0.359;0.108
27.892;0.366;0.111
27.909;0.371;0.113
27.926;0.376;0.114
27.942;0.379;0.116
27.959;0.382;0.117
27.976;0.383;0.118
27.992;0.384;0.118
28.009;0.384;0.118
28.026;0.382;0.117
28.042;0.380;0.116
28.059;0.377;0.115
28.076;0.373;0.113
28.092;0.367;0.111
28.109;0.361;0.109
28.126;0.354;0.106
28.142;0.345;0.103
28.159;0.336;9.940E-2
28.176;0.326;9.603E-2
28.192;0.315;9.209E-2
28.209;0.303;8.814E-2
28.226;0.290;8.419E-2
28.242;0.276;8.018E-2
28.259;0.261;7.618E-2
28.276;0.246;7.226E-2
28.292;0.230;6.833E-2
28.309;0.213;6.464E-2
28.325;0.196;6.124E-2
28.342;0.178;5.792E-2
28.359;0.159;5.489E-2
28.375;0.140;5.207E-2
28.392;0.121;4.958E-2
28.409;0.100;4.736E-2
28.426;8.041E-2;4.555E-2
28.442;5.981E-2;4.416E-2
28.459;3.905E-2;4.333E-2
28.476;1.828E-2;4.270E-2
28.492;-2.683E-3;4.259E-2
28.509;-2.365E-2;4.310E-2
28.526;-4.448E-2;4.393E-2
28.542;-6.522E-2;4.512E-2
28.559;-8.551E-2;4.687E-2
28.576;-0.106;4.884E-2
28.592;-0.126;5.117E-2
28.609;-0.145;5.393E-2
28.626;-0.164;5.697E-2
28.642;-0.183;6.030E-2
28.659;-0.201;6.378E-2
28.676;-0.218;6.763E-2
28.692;-0.235;7.163E-2
28.709;-0.252;7.584E-2
28.726;-0.267;7.991E-2
28.742;-0.282;8.412E-2
28.759;-0.296;8.836E-2
28.775;-0.310;9.263E-2
28.792;-0.322;9.676E-2
28.809;-0.334;0.101
28.826;-0.345;0.105
28.842;-0.355;0.109
28.859;-0.364;0.112
28.875;-0.372;0.116
28.892;-0.380;0.119
28.909;-0.387;0.121
28.925;-0.393;0.124
28.942;-0.397;0.126
28.959;-0.401;0.128
28.975;-0.404;0.129
28.992;-0.406;0.130
29.009;-0.408;0.130
29.025;-0.408;0.130
29.042;-0.407;0.130
29.059;-0.406;0.129
29.075;-0.403;0.128
29.092;-0.400;0.127
29.109;-0.395;0.125
29.125;-0.390;0.123
29.142;-0.384;0.120
29.159;-0.376;0.117
29.175;-0.368;0.114
29.192;-0.360;0.110
29.209;-0.349;0.107
29.225;-0.339;0.103
29.242;-0.327;9.845E-2
29.259;-0.315;9.432E-2
29.275;-0.302;9.014E-2
29.292;-0.287;8.575E-2
29.309;-0.272;8.123E-2
29.325;-0.256;7.702E-2
29.342;-0.240;7.263E-2
29.359;-0.223;6.866E-2
29.375;-0.205;6.468E-2
29.392;-0.187;6.105E-2
29.409;-0.168;5.755E-2
29.425;-0.149;5.434E-2
29.442;-0.129;5.149E-2
29.459;-0.109;4.912E-2
29.475;-8.871E-2;4.711E-2
29.492;-6.810E-2;4.533E-2
29.509;-4.724E-2;4.411E-2
29.525;-2.645E-2;4.326E-2
29.542;-5.374E-3;4.275E-2
29.559;1.556E-2;4.289E-2
29.575;3.643E-2;4.327E-2
29.592;5.705E-2;4.415E-2
29.609;7.761E-2;4.528E-2
29.625;9.767E-2;4.703E-2
29.642;0.117;4.907E-2
29.659;0.137;5.155E-2
29.675;0.156;5.431E-2
29.692;0.174;5.727E-2
29.709;0.192;6.056E-2
29.725;0.209;6.403E-2
29.742;0.225;6.748E-2
29.759;0.241;7.115E-2
29.775;0.256;7.496E-2
29.792;0.270;7.866E-2
29.808;0.284;8.238E-2
29.825;0.297;8.615E-2
29.842;0.308;8.977E-2
29.859;0.319;9.334E-2
29.875;0.329;9.684E-2
29.892;0.339;9.993E-2
29.909;0.347;0.103
29.925;0.354;0.106
29.942;0.361;0.108
29.958;0.366;0.110
29.975;0.371;0.112
29.992;0.375;0.113
30.008;0.377;0.115
30.025;0.379;0.115
30.042;0.380;0.115
30.058;0.379;0.115
30.075;0.378;0.115
30.092;0.376;0.114
30.109;0.373;0.113
30.125;0.369;0.111
30.142;0.364;0.109
30.158;0.359;0.107
30.175;0.352;0.105
30.192;0.344;0.102
30.208;0.336;9.896E-2
30.225;0.327;9.567E-2
30.242;0.316;9.229E-2
30.258;0.305;8.886E-2
30.275;0.293;8.497E-2
30.292;0.281;8.143E-2
30.308;0.267;7.757E-2
30.325;0.253;7.378E-2
30.342;0.238;7.021E-2
30.358;0.222;6.659E-2
30.375;0.206;6.302E-2
30.392;0.189;5.980E-2
30.408;0.172;5.664E-2
30.425;0.154;5.379E-2
30.442;0.135;5.114E-2
30.458;0.116;4.880E-2
30.475;9.696E-2;4.688E-2
30.492;7.727E-2;4.534E-2
30.508;5.736E-2;4.403E-2
30.525;3.706E-2;4.323E-2
30.542;1.680E-2;4.278E-2
30.558;-3.478E-3;4.269E-2
30.575;-2.421E-2;4.336E-2
30.592;-4.469E-2;4.405E-2
30.608;-6.515E-2;4.529E-2
30.625;-8.543E-2;4.690E-2
30.642;-0.106;4.889E-2
30.658;-0.126;5.127E-2
30.675;-0.145;5.404E-2
30.692;-0.164;5.722E-2
30.708;-0.183;6.064E-2
30.725;-0.202;6.420E-2
30.742;-0.219;6.799E-2
30.758;-0.237;7.210E-2
30.775;-0.253;7.625E-2
30.791;-0.269;8.055E-2
30.808;-0.284;8.496E-2
30.825;-0.299;8.933E-2
30.841;-0.312;9.372E-2
30.858;-0.325;9.810E-2
30.875;-0.337;0.102
30.892;-0.348;0.106
30.908;-0.358;0.110
30.925;-0.367;0.114
30.942;-0.376;0.117
30.958;-0.383;0.120
30.975;-0.389;0.123
30.992;-0.395;0.125
31.008;-0.399;0.127
31.025;-0.403;0.128
31.042;-0.405;0.129
31.058;-0.406;0.130
31.075;-0.407;0.130
31.092;-0.407;0.130
31.108;-0.405;0.129
31.125;-0.403;0.128
31.142;-0.400;0.127
31.158;-0.395;0.125
31.175;-0.390;0.123
31.192;-0.384;0.120
31.208;-0.377;0.117
31.225;-0.369;0.114
31.242;-0.360;0.110
31.258;-0.350;0.106
31.275;-0.340;0.103
31.291;-0.328;9.854E-2
31.308;-0.316;9.438E-2
31.325;-0.303;9.018E-2
31.341;-0.289;8.574E-2
31.358;-0.275;8.159E-2
31.375;-0.260;7.732E-2
31.391;-0.244;7.307E-2
31.408;-0.228;6.920E-2
31.425;-0.211;6.540E-2
31.441;-0.193;6.174E-2
31.458;-0.175;5.834E-2
31.475;-0.157;5.514E-2
31.491;-0.138;5.227E-2
31.508;-0.119;4.984E-2
31.525;-9.970E-2;4.775E-2
31.541;-8.002E-2;4.600E-2
31.558;-6.019E-2;4.457E-2
31.575;-4.010E-2;4.347E-2
31.591;-2.007E-2;4.292E-2
31.608;1.438E-4;4.269E-2
31.625;2.024E-2;4.290E-2
